timestamp,proc_stat_cpu_all,proc_stat_cpu_guest,proc_stat_cpu_idle,proc_stat_cpu_iowait,proc_stat_cpu_irq,proc_stat_cpu_nguest,proc_stat_cpu_nice,proc_stat_cpu_num,proc_stat_cpu_soft,proc_stat_cpu_steal,proc_stat_cpu_sys,proc_stat_cpu_user
1458882608,10,3,90,0,0,0,0,24,3,0,1,3
1458882609,0,3,114,0,0,0,0,24,3,0,2,3
1458882610,9,2,91,0,0,0,0,24,2,0,1,2
1458882611,11,3,89,0,0,0,0,24,3,0,1,3
1458882612,10,3,90,0,0,0,0,24,3,0,1,3
1458882613,9,2,91,0,0,0,0,24,2,0,1,3
1458882614,10,3,90,0,0,0,0,24,3,0,1,3
1458882615,10,3,90,0,0,0,0,24,2,0,1,3
1458882617,9,2,91,0,0,0,0,24,3,0,1,2
1458882618,10,3,90,0,0,0,0,24,3,0,1,3
1458882619,10,2,90,0,0,0,0,24,3,0,1,3
1458882620,0,3,114,0,0,0,0,24,4,0,2,3
1458882621,10,2,90,0,0,0,0,24,3,0,1,3
1458882622,10,3,90,0,0,0,0,24,3,0,1,3
1458882623,9,2,91,0,0,0,0,24,2,0,1,2
1458882624,10,2,90,0,0,0,0,24,3,0,1,3
1458882625,10,3,90,0,0,0,0,24,3,0,1,4
1458882626,9,2,91,0,0,0,0,24,2,0,1,2
1458882627,10,2,90,0,0,0,0,24,3,0,1,3
1458882628,10,3,90,0,0,0,0,24,3,0,1,3
1458882629,10,2,90,0,0,0,0,24,3,0,1,2
1458882630,0,3,116,0,0,0,0,24,4,0,2,4
1458882631,10,3,90,0,0,0,0,24,3,0,1,3
1458882632,9,3,91,0,0,0,0,24,3,0,1,3
1458882633,10,2,90,0,0,0,0,24,3,0,1,2
1458882634,10,3,90,0,0,0,0,24,3,0,1,3
1458882635,10,2,90,0,0,0,0,24,3,0,1,3
1458882636,9,2,91,0,0,0,0,24,2,0,1,2
1458882637,10,3,90,0,0,0,0,24,3,0,1,3
1458882638,9,2,91,0,0,0,0,24,2,0,1,3
1458882639,9,2,91,0,0,0,0,24,3,0,1,2
1458882641,0,3,111,0,0,0,0,24,4,0,2,4
1458882642,10,3,90,0,0,0,0,24,3,0,1,3
1458882643,8,2,92,0,0,0,0,24,3,0,1,2
1458882644,9,2,91,0,0,0,0,24,3,0,1,3
1458882645,10,3,90,0,0,0,0,24,3,0,1,4
1458882646,9,2,91,0,0,0,0,24,2,0,1,2
1458882647,10,2,90,0,0,0,0,24,3,0,1,3
1458882648,10,3,90,0,0,0,0,24,3,0,1,3
1458882649,9,2,91,0,0,0,0,24,2,0,1,2
1458882650,9,3,91,0,0,0,0,24,3,0,1,3
1458882651,0,3,114,0,0,0,0,24,4,0,2,4
1458882652,9,3,91,0,0,0,0,24,2,0,1,3
1458882653,9,2,91,0,0,0,0,24,3,0,1,3
1458882654,10,3,90,0,0,0,0,24,3,0,1,3
1458882655,10,3,90,0,0,0,0,24,3,0,1,3
1458882656,10,2,90,0,0,0,0,24,3,0,1,3
1458882657,10,3,90,0,0,0,0,24,3,0,1,3
1458882658,9,2,91,0,0,0,0,24,2,0,1,3
1458882659,10,2,90,0,0,0,0,24,3,0,1,2
1458882660,10,3,90,0,0,0,0,24,3,0,1,3
1458882661,0,3,116,0,0,0,0,24,4,0,3,4
1458882662,9,2,91,0,0,0,0,24,2,0,1,2
1458882664,10,2,90,0,0,0,0,24,3,0,1,3
1458882665,10,3,90,0,0,0,0,24,3,0,1,4
1458882666,10,2,90,0,0,0,0,24,3,0,1,2
1458882667,9,2,91,0,0,0,0,24,3,0,1,2
1458882668,10,3,90,0,0,0,0,24,3,0,1,3
1458882669,9,2,91,0,0,0,0,24,2,0,1,2
1458882670,11,2,89,0,0,0,0,24,3,0,1,3
1458882671,10,3,90,0,0,0,0,24,3,0,1,3
1458882672,0,3,115,0,0,0,0,24,3,0,2,3
1458882673,8,2,92,0,0,0,0,24,2,0,1,2
1458882674,10,3,90,0,0,0,0,24,3,0,1,3
1458882675,10,2,90,0,0,0,0,24,3,0,1,3
1458882676,9,2,91,0,0,0,0,24,2,0,1,2
1458882677,10,3,90,0,0,0,0,24,3,0,1,3
1458882678,9,3,91,0,0,0,0,24,3,0,1,3
1458882679,10,2,90,0,0,0,0,24,3,0,1,2
1458882681,0,4,149,0,0,0,0,24,5,0,2,5
1458882682,9,3,91,0,0,0,0,24,3,0,1,3
1458882683,0,3,112,0,0,0,0,24,4,0,3,3
1458882684,10,3,90,0,0,0,0,24,3,0,1,3
1458882685,10,3,90,0,0,0,0,24,3,0,1,3
1458882686,10,4,90,0,0,0,0,24,3,0,1,4
1458882687,10,3,90,0,0,0,0,24,3,0,1,3
1458882688,9,3,91,0,0,0,0,24,3,0,1,3
1458882689,11,3,89,0,0,0,0,24,3,0,1,3
1458882690,9,2,91,0,0,0,0,24,3,0,0,3
1458882691,9,2,91,0,0,0,0,24,3,0,1,3
1458882692,9,3,91,0,0,0,0,24,3,0,0,3
1458882693,0,4,122,0,0,0,0,24,4,0,2,5
1458882694,9,2,91,0,0,0,0,24,3,0,1,2
1458882695,10,2,90,0,0,0,0,24,3,0,1,3
1458882696,10,3,90,0,0,0,0,24,3,0,1,3
1458882697,9,2,91,0,0,0,0,24,3,0,1,2
1458882698,10,2,90,0,0,0,0,24,3,0,1,2
1458882699,11,3,89,0,0,0,0,24,3,0,1,3
1458882700,9,2,91,0,0,0,0,24,3,0,1,2
1458882702,10,3,90,0,0,0,0,24,3,0,1,3
1458882703,9,3,91,0,0,0,0,24,3,0,1,3
1458882704,0,2,113,0,0,0,0,24,4,0,2,3
1458882705,10,2,90,0,0,0,0,24,3,0,1,3
1458882706,10,3,90,0,0,0,0,24,3,0,1,3
1458882707,10,2,90,0,0,0,0,24,3,0,1,3
1458882708,9,2,91,0,0,0,0,24,3,0,1,2
1458882709,11,3,89,0,0,0,0,24,3,0,1,4
1458882710,9,2,91,0,0,0,0,24,2,0,1,2
1458882711,9,2,91,0,0,0,0,24,3,0,1,2
1458882712,10,3,90,0,0,0,0,24,3,0,1,3
1458882713,9,2,91,0,0,0,0,24,3,0,1,3
1458882714,0,3,113,0,0,0,0,24,4,0,2,3
1458882715,10,2,90,0,0,0,0,24,3,0,1,3
1458882716,11,3,89,0,0,0,0,24,3,0,1,4
1458882717,8,2,92,0,0,0,0,24,3,0,1,2
1458882718,10,3,90,0,0,0,0,24,3,0,1,3
1458882719,9,3,91,0,0,0,0,24,3,0,1,3
1458882720,9,1,91,0,0,0,0,24,3,0,1,2
1458882721,10,3,90,0,0,0,0,24,3,0,1,3
1458882722,9,3,91,0,0,0,0,24,2,0,1,3
1458882723,9,2,91,0,0,0,0,24,3,0,1,3
1458882725,0,3,116,0,0,0,0,24,4,0,2,4
1458882726,10,3,90,0,0,0,0,24,3,0,1,4
1458882727,9,2,91,0,0,0,0,24,3,0,1,2
1458882728,9,2,91,0,0,0,0,24,3,0,1,2
1458882729,10,3,90,0,0,0,0,24,3,0,1,3
1458882730,9,2,91,0,0,0,0,24,3,0,1,3
1458882731,9,2,91,0,0,0,0,24,3,0,1,2
1458882732,10,3,90,0,0,0,0,24,3,0,1,4
1458882733,9,2,91,0,0,0,0,24,2,0,1,3
1458882734,9,2,91,0,0,0,0,24,3,0,1,3
1458882735,0,3,112,0,0,0,0,24,4,0,2,4
1458882736,10,3,90,0,0,0,0,24,3,0,1,3
1458882737,8,2,92,0,0,0,0,24,2,0,1,3
1458882738,10,3,90,0,0,0,0,24,3,0,1,3
1458882739,9,3,91,0,0,0,0,24,3,0,1,3
1458882740,9,2,91,0,0,0,0,24,3,0,1,2
1458882741,10,3,90,0,0,0,0,24,3,0,1,3
1458882742,9,2,91,0,0,0,0,24,3,0,1,3
1458882743,9,2,91,0,0,0,0,24,2,0,1,2
1458882744,10,3,90,0,0,0,0,24,3,0,0,3
1458882745,0,3,113,0,0,0,0,24,3,0,2,4
1458882746,9,2,91,0,0,0,0,24,3,0,1,3
1458882747,10,2,90,0,0,0,0,24,3,0,1,3
1458882748,10,3,90,0,0,0,0,24,3,0,1,3
1458882749,9,2,91,0,0,0,0,24,3,0,1,2
1458882750,9,2,91,0,0,0,0,24,3,0,1,2
1458882751,10,3,90,0,0,0,0,24,3,0,1,3
1458882752,9,2,91,0,0,0,0,24,2,0,1,3
1458882753,9,2,91,0,0,0,0,24,3,0,1,3
1458882754,10,3,90,0,0,0,0,24,3,0,1,3
1458882756,0,3,114,0,0,0,0,24,4,0,2,3
1458882757,9,2,91,0,0,0,0,24,3,0,1,2
1458882758,10,3,90,0,0,0,0,24,3,0,1,3
1458882759,10,3,90,0,0,0,0,24,3,0,1,3
1458882760,9,2,91,0,0,0,0,24,3,0,1,2
1458882761,10,3,90,0,0,0,0,24,3,0,1,3
1458882762,9,2,91,0,0,0,0,24,2,0,1,3
1458882763,9,2,91,0,0,0,0,24,3,0,1,2
1458882764,10,3,90,0,0,0,0,24,3,0,1,3
1458882765,10,2,90,0,0,0,0,24,3,0,1,3
1458882766,0,3,113,0,0,0,0,24,3,0,2,3
1458882767,9,2,91,0,0,0,0,24,3,0,1,3
1458882768,11,3,89,0,0,0,0,24,3,0,1,3
1458882769,9,2,91,0,0,0,0,24,3,0,1,2
1458882770,9,2,91,0,0,0,0,24,3,0,0,3
1458882771,10,3,90,0,0,0,0,24,3,0,1,3
1458882772,9,2,91,0,0,0,0,24,2,0,1,2
1458882773,10,2,90,0,0,0,0,24,3,0,1,3
1458882774,10,3,90,0,0,0,0,24,3,0,1,3
1458882775,9,2,91,0,0,0,0,24,3,0,1,2
1458882777,0,3,113,0,0,0,0,24,5,0,2,4
1458882778,11,3,89,0,0,0,0,24,3,0,1,3
1458882779,10,3,90,0,0,0,0,24,3,0,1,3
1458882780,9,2,91,0,0,0,0,24,3,0,1,2
1458882781,9,3,91,0,0,0,0,24,3,0,1,3
1458882782,10,2,90,0,0,0,0,24,2,0,1,3
1458882783,9,2,91,0,0,0,0,24,3,0,1,2
1458882784,10,3,90,0,0,0,0,24,3,0,1,3
1458882785,10,2,90,0,0,0,0,24,3,0,1,3
1458882786,10,2,90,0,0,0,0,24,3,0,1,2
1458882787,0,4,112,0,0,0,0,24,4,0,2,4
1458882788,10,3,90,0,0,0,0,24,3,0,1,3
1458882789,9,2,91,0,0,0,0,24,2,0,1,2
1458882790,10,2,90,0,0,0,0,24,3,0,1,3
1458882791,10,3,90,0,0,0,0,24,3,0,1,3
1458882792,8,1,92,0,0,0,0,24,2,0,1,2
1458882793,10,3,90,0,0,0,0,24,3,0,1,3
1458882794,10,3,90,0,0,0,0,24,3,0,1,3
1458882795,10,2,90,0,0,0,0,24,3,0,1,3
1458882796,9,2,91,0,0,0,0,24,3,0,1,3
1458882797,0,4,110,0,0,0,0,24,4,0,2,4
1458882798,9,2,91,0,0,0,0,24,3,0,1,2
1458882799,9,2,91,0,0,0,0,24,3,0,1,2
1458882800,9,3,91,0,0,0,0,24,3,0,1,3
1458882801,9,2,91,0,0,0,0,24,2,0,1,3
1458882802,9,2,91,0,0,0,0,24,3,0,1,2
1458882803,10,3,90,0,0,0,0,24,3,0,1,3
1458882804,9,2,91,0,0,0,0,24,2,0,1,2
1458882806,0,5,150,0,0,0,0,24,5,0,2,5
1458882807,10,2,90,0,0,0,0,24,2,0,1,2
1458882808,0,3,115,0,0,0,0,24,4,0,2,4
1458882809,10,3,90,0,0,0,0,24,3,0,1,3
1458882810,9,2,91,0,0,0,0,24,2,0,1,2
1458882811,9,2,91,0,0,0,0,24,2,0,1,3
1458882812,10,3,90,0,0,0,0,24,3,0,1,3
1458882813,9,2,91,0,0,0,0,24,3,0,1,3
1458882814,10,3,90,0,0,0,0,24,3,0,1,3
1458882815,10,3,90,0,0,0,0,24,3,0,1,4
1458882816,8,2,92,0,0,0,0,24,3,0,1,2
1458882817,10,2,90,0,0,0,0,24,4,0,1,3
1458882819,0,4,118,0,0,0,0,24,4,0,3,4
1458882820,9,2,91,0,0,0,0,24,2,0,1,3
1458882821,9,2,91,0,0,0,0,24,2,0,1,2
1458882822,9,3,91,0,0,0,0,24,3,0,1,3
1458882823,10,2,90,0,0,0,0,24,3,0,1,3
1458882824,9,2,91,0,0,0,0,24,3,0,1,2
1458882825,10,3,90,0,0,0,0,24,3,0,1,3
1458882826,9,3,91,0,0,0,0,24,2,0,1,3
1458882827,10,2,90,0,0,0,0,24,3,0,1,2
1458882828,10,3,90,0,0,0,0,24,3,0,1,3
1458882829,0,3,115,0,0,0,0,24,4,0,2,4
1458882830,9,2,91,0,0,0,0,24,2,0,1,2
1458882831,10,2,90,0,0,0,0,24,3,0,1,3
1458882832,10,3,90,0,0,0,0,24,3,0,1,3
1458882833,9,2,91,0,0,0,0,24,2,0,1,2
1458882834,10,2,90,0,0,0,0,24,3,0,1,3
1458882835,10,3,90,0,0,0,0,24,3,0,1,4
1458882836,11,2,89,0,0,0,0,24,2,0,1,3
1458882837,9,2,91,0,0,0,0,24,3,0,1,2
1458882838,10,3,90,0,0,0,0,24,3,0,1,3
1458882840,0,3,113,0,0,0,0,24,4,0,2,4
1458882841,9,2,91,0,0,0,0,24,3,0,1,2
1458882842,10,3,90,0,0,0,0,24,3,0,1,3
1458882843,10,3,90,0,0,0,0,24,3,0,1,3
1458882844,8,2,92,0,0,0,0,24,3,0,1,3
1458882845,10,3,90,0,0,0,0,24,3,0,1,3
1458882846,9,2,91,0,0,0,0,24,3,0,1,3
1458882847,10,2,90,0,0,0,0,24,2,0,1,2
1458882848,10,3,90,0,0,0,0,24,3,0,1,3
1458882849,10,3,90,0,0,0,0,24,3,0,1,3
1458882850,0,3,113,0,0,0,0,24,4,0,2,3
1458882851,10,2,90,0,0,0,0,24,3,0,1,2
1458882852,9,3,91,0,0,0,0,24,3,0,1,3
1458882853,9,2,91,0,0,0,0,24,3,0,1,2
1458882854,10,2,90,0,0,0,0,24,3,0,1,3
1458882855,10,3,90,0,0,0,0,24,3,0,1,3
1458882856,9,2,91,0,0,0,0,24,3,0,1,2
1458882857,10,3,90,0,0,0,0,24,3,0,1,3
1458882858,10,3,90,0,0,0,0,24,3,0,1,3
1458882859,9,2,91,0,0,0,0,24,3,0,1,2
1458882860,0,3,115,0,0,0,0,24,4,0,2,3
1458882861,10,3,90,0,0,0,0,24,3,0,1,3
1458882862,9,2,91,0,0,0,0,24,3,0,1,2
1458882863,9,2,91,0,0,0,0,24,3,0,1,3
1458882864,10,3,90,0,0,0,0,24,3,0,1,3
1458882865,11,3,89,0,0,0,0,24,3,0,1,3
1458882867,9,2,91,0,0,0,0,24,3,0,1,2
1458882868,10,3,90,0,0,0,0,24,3,0,1,4
1458882869,9,2,91,0,0,0,0,24,2,0,1,3
1458882870,9,2,91,0,0,0,0,24,3,0,1,2
1458882871,0,3,111,0,0,0,0,24,4,0,2,4
1458882872,10,3,90,0,0,0,0,24,3,0,1,3
1458882873,9,2,91,0,0,0,0,24,3,0,1,3
1458882874,10,2,90,0,0,0,0,24,3,0,1,3
1458882875,10,3,90,0,0,0,0,24,3,0,1,3
1458882876,9,2,91,0,0,0,0,24,3,0,0,2
1458882877,10,3,90,0,0,0,0,24,3,0,1,3
1458882878,10,3,90,0,0,0,0,24,3,0,1,3
1458882879,10,2,90,0,0,0,0,24,3,0,1,2
1458882880,10,2,90,0,0,0,0,24,3,0,1,3
1458882881,0,3,111,0,0,0,0,24,4,0,2,4
1458882882,10,2,90,0,0,0,0,24,3,0,1,3
1458882883,10,2,90,0,0,0,0,24,3,0,1,2
1458882884,10,3,90,0,0,0,0,24,3,0,1,4
1458882885,10,2,90,0,0,0,0,24,2,0,1,3
1458882886,10,2,90,0,0,0,0,24,3,0,1,2
1458882887,10,3,90,0,0,0,0,24,3,0,1,3
1458882888,9,2,91,0,0,0,0,24,2,0,0,3
1458882889,9,2,91,0,0,0,0,24,3,0,1,3
1458882890,10,3,90,0,0,0,0,24,3,0,0,3
1458882892,0,3,114,0,0,0,0,24,3,0,2,3
1458882893,8,2,92,0,0,0,0,24,3,0,1,2
1458882894,9,3,91,0,0,0,0,24,3,0,1,3
1458882895,10,3,90,0,0,0,0,24,3,0,1,3
1458882896,10,2,90,0,0,0,0,24,2,0,1,2
1458882897,11,3,89,0,0,0,0,24,3,0,1,4
1458882898,10,3,90,0,0,0,0,24,3,0,1,3
1458882899,9,2,91,0,0,0,0,24,2,0,1,2
1458882900,10,3,90,0,0,0,0,24,3,0,1,3
1458882901,10,3,90,0,0,0,0,24,3,0,1,3
1458882902,0,3,114,0,0,0,0,24,3,0,2,3
1458882903,10,2,90,0,0,0,0,24,3,0,1,3
1458882904,10,3,90,0,0,0,0,24,3,0,1,3
1458882905,10,2,90,0,0,0,0,24,3,0,1,2
1458882906,10,2,90,0,0,0,0,24,3,0,1,3
1458882907,10,3,90,0,0,0,0,24,3,0,1,3
1458882908,9,2,91,0,0,0,0,24,3,0,1,2
1458882909,10,2,90,0,0,0,0,24,3,0,1,3
1458882910,10,3,90,0,0,0,0,24,3,0,1,3
1458882911,9,2,91,0,0,0,0,24,3,0,1,3
1458882912,0,3,115,0,0,0,0,24,4,0,2,4
1458882913,10,3,90,0,0,0,0,24,3,0,1,3
1458882914,10,3,90,0,0,0,0,24,3,0,1,3
1458882915,10,2,90,0,0,0,0,24,3,0,1,2
1458882916,10,3,90,0,0,0,0,24,3,0,1,3
1458882917,10,3,90,0,0,0,0,24,3,0,1,3
1458882918,9,2,91,0,0,0,0,24,3,0,1,2
1458882919,10,3,90,0,0,0,0,24,3,0,1,3
1458882920,9,2,91,0,0,0,0,24,3,0,1,3
1458882921,9,2,91,0,0,0,0,24,3,0,1,2
1458882923,0,4,115,0,0,0,0,24,4,0,2,4
1458882924,10,3,90,0,0,0,0,24,3,0,1,3
1458882925,10,2,90,0,0,0,0,24,3,0,1,3
1458882926,10,2,90,0,0,0,0,24,3,0,1,2
1458882927,10,3,90,0,0,0,0,24,3,0,1,3
1458882928,9,2,91,0,0,0,0,24,2,0,1,2
1458882929,10,2,90,0,0,0,0,24,3,0,1,3
1458882930,10,3,90,0,0,0,0,24,3,0,1,3
1458882931,0,4,148,0,0,0,0,24,4,0,2,5
1458882932,9,2,91,0,0,0,0,24,3,0,0,3
1458882934,0,3,112,0,0,0,0,24,4,0,2,3
1458882935,11,3,89,0,0,0,0,24,3,0,1,3
1458882936,10,3,90,0,0,0,0,24,3,0,1,3
1458882937,9,2,91,0,0,0,0,24,3,0,1,2
1458882938,10,3,90,0,0,0,0,24,3,0,0,3
1458882939,10,3,90,0,0,0,0,24,3,0,1,3
1458882940,9,2,91,0,0,0,0,24,3,0,1,2
1458882941,10,2,90,0,0,0,0,24,3,0,1,3
1458882942,10,3,90,0,0,0,0,24,3,0,1,3
1458882943,9,2,91,0,0,0,0,24,2,0,1,2
1458882944,0,3,113,0,0,0,0,24,4,0,2,4
1458882945,11,3,89,0,0,0,0,24,3,0,1,3
1458882946,9,2,91,0,0,0,0,24,2,0,1,2
1458882947,10,2,90,0,0,0,0,24,3,0,1,2
1458882948,10,3,90,0,0,0,0,24,3,0,0,3
1458882949,9,2,91,0,0,0,0,24,3,0,1,2
1458882950,9,2,91,0,0,0,0,24,3,0,1,2
1458882951,10,3,90,0,0,0,0,24,3,0,1,3
1458882952,9,2,91,0,0,0,0,24,2,0,1,2
1458882953,10,2,90,0,0,0,0,24,3,0,1,3
1458882955,0,4,110,0,0,0,0,24,4,0,2,4
1458882956,10,2,90,0,0,0,0,24,3,0,1,3
1458882957,10,2,90,0,0,0,0,24,3,0,1,2
1458882961,0,14,432,0,0,0,0,24,15,0,6,16
1458882962,10,2,90,0,0,0,0,24,3,0,1,3
1458882963,10,3,90,0,0,0,0,24,3,0,1,3
1458882964,10,2,90,0,0,0,0,24,3,0,0,2
1458882965,10,2,90,0,0,0,0,24,3,0,1,3
1458882966,10,3,90,0,0,0,0,24,3,0,1,3
1458882967,9,2,91,0,0,0,0,24,2,0,1,2
1458882969,0,3,113,0,0,0,0,24,4,0,2,3
1458882970,10,3,90,0,0,0,0,24,3,0,1,3
1458882971,10,3,90,0,0,0,0,24,3,0,1,3
1458882972,9,2,91,0,0,0,0,24,3,0,1,2
1458882973,10,3,90,0,0,0,0,24,3,0,1,3
1458882974,10,2,90,0,0,0,0,24,3,0,1,3
1458882975,10,2,90,0,0,0,0,24,3,0,1,2
1458882981,10,2,90,0,0,0,0,24,3,0,1,2
1458882982,10,2,90,0,0,0,0,24,3,0,1,3
1458882983,10,3,90,0,0,0,0,24,2,0,1,4
1458882984,8,2,92,0,0,0,0,24,3,0,1,3
1458882985,9,2,91,0,0,0,0,24,3,0,1,3
1458882986,10,3,90,0,0,0,0,24,3,0,1,3
1458882987,9,2,91,0,0,0,0,24,2,0,1,2
1458882988,9,2,91,0,0,0,0,24,3,0,1,3
1458882990,0,4,114,0,0,0,0,24,4,0,2,4
1458882991,9,2,91,0,0,0,0,24,2,0,1,2
1458882992,9,2,91,0,0,0,0,24,2,0,1,2
1458882993,10,3,90,0,0,0,0,24,3,0,0,3
1458882994,10,2,90,0,0,0,0,24,3,0,1,3
1458882995,9,2,91,0,0,0,0,24,3,0,1,2
1458882996,10,3,90,0,0,0,0,24,3,0,1,3
1458882997,9,2,91,0,0,0,0,24,2,0,1,3
1458882998,9,2,91,0,0,0,0,24,3,0,1,2
1458882999,10,3,90,0,0,0,0,24,3,0,1,3
1458883000,0,3,113,0,0,0,0,24,4,0,2,4
1458883001,7,2,93,0,0,0,0,24,3,0,1,2
1458883002,8,2,92,0,0,0,0,24,3,0,1,3
1458883003,10,3,90,0,0,0,0,24,3,0,1,4
1458883004,10,2,90,0,0,0,0,24,2,0,1,2
1458883005,10,2,90,0,0,0,0,24,3,0,1,3
1458883006,10,3,90,0,0,0,0,24,3,0,0,3
1458883007,9,2,91,0,0,0,0,24,3,0,1,2
1458883008,10,2,90,0,0,0,0,24,2,0,1,3
1458883009,10,3,90,0,0,0,0,24,3,0,1,3
1458883010,0,3,115,0,0,0,0,24,4,0,2,3
1458883011,9,2,91,0,0,0,0,24,3,0,1,2
1458883012,9,3,91,0,0,0,0,24,3,0,1,3
1458883013,10,2,90,0,0,0,0,24,3,0,1,3
1458883014,9,2,91,0,0,0,0,24,3,0,1,2
1458883015,10,3,90,0,0,0,0,24,3,0,1,3
1458883016,10,2,90,0,0,0,0,24,3,0,1,3
1458883017,9,2,91,0,0,0,0,24,3,0,1,2
1458883018,10,3,90,0,0,0,0,24,3,0,1,3
1458883019,10,3,90,0,0,0,0,24,3,0,1,3
1458883021,0,3,113,0,0,0,0,24,3,0,2,3
1458883022,10,2,90,0,0,0,0,24,3,0,1,3
1458883023,11,3,89,0,0,0,0,24,3,0,1,3
1458883024,9,2,91,0,0,0,0,24,3,0,1,2
1458883025,10,2,90,0,0,0,0,24,3,0,1,3
1458883026,10,3,90,0,0,0,0,24,3,0,1,3
1458883027,9,2,91,0,0,0,0,24,3,0,1,2
1458883028,9,3,91,0,0,0,0,24,3,0,1,3
1458883029,10,3,90,0,0,0,0,24,3,0,1,4
1458883030,9,2,91,0,0,0,0,24,2,0,1,2
1458883031,0,3,113,0,0,0,0,24,4,0,2,3
1458883032,10,3,90,0,0,0,0,24,3,0,1,3
1458883033,10,2,90,0,0,0,0,24,3,0,1,3
1458883034,9,2,91,0,0,0,0,24,2,0,1,2
1458883035,9,3,91,0,0,0,0,24,3,0,1,3
1458883036,8,2,92,0,0,0,0,24,3,0,1,2
1458883037,9,2,91,0,0,0,0,24,2,0,1,2
1458883038,10,3,90,0,0,0,0,24,3,0,1,3
1458883039,10,2,90,0,0,0,0,24,3,0,1,3
1458883040,9,2,91,0,0,0,0,24,3,0,1,2
1458883042,0,3,116,0,0,0,0,24,4,0,2,4
1458883043,11,3,89,0,0,0,0,24,3,0,1,3
1458883044,9,2,91,0,0,0,0,24,2,0,1,2
1458883045,9,3,91,0,0,0,0,24,3,0,1,3
1458883046,10,3,90,0,0,0,0,24,3,0,1,4
1458883047,9,2,91,0,0,0,0,24,2,0,1,2
1458883048,10,2,90,0,0,0,0,24,3,0,1,3
1458883049,9,3,91,0,0,0,0,24,2,0,1,3
1458883050,9,2,91,0,0,0,0,24,3,0,1,2
1458883051,9,3,91,0,0,0,0,24,3,0,1,3
1458883052,0,3,116,0,0,0,0,24,3,0,2,4
1458883053,9,2,91,0,0,0,0,24,3,0,1,3
1458883054,8,2,92,0,0,0,0,24,3,0,1,2
1458883055,11,3,89,0,0,0,0,24,3,0,1,3
1458883056,9,2,91,0,0,0,0,24,2,0,2,3
1458883057,9,3,91,0,0,0,0,24,3,0,1,3
1458883058,10,4,90,0,0,0,0,24,3,0,1,4
1458883059,10,3,90,0,0,0,0,24,3,0,1,3
1458883061,0,5,148,0,0,0,0,24,6,0,1,6
1458883062,9,2,91,0,0,0,0,24,3,0,1,2
1458883063,0,3,112,0,0,0,0,24,5,0,2,4
1458883064,10,3,90,0,0,0,0,24,3,0,1,3
1458883065,10,2,90,0,0,0,0,24,3,0,1,3
1458883066,10,2,90,0,0,0,0,24,3,0,0,2
1458883067,10,3,90,0,0,0,0,24,3,0,1,3
1458883068,9,2,91,0,0,0,0,24,3,0,1,2
1458883069,9,2,91,0,0,0,0,24,3,0,1,2
1458883070,9,3,91,0,0,0,0,24,3,0,1,3
1458883071,9,2,91,0,0,0,0,24,3,0,1,2
1458883072,10,2,90,0,0,0,0,24,3,0,1,3
1458883073,0,3,112,0,0,0,0,24,4,0,2,4
1458883074,9,2,91,0,0,0,0,24,3,0,1,3
1458883075,9,2,91,0,0,0,0,24,3,0,1,2
1458883076,11,3,89,0,0,0,0,24,3,0,1,3
1458883077,9,2,91,0,0,0,0,24,2,0,1,3
1458883078,9,2,91,0,0,0,0,24,3,0,1,2
1458883079,10,3,90,0,0,0,0,24,3,0,1,3
1458883081,9,3,91,0,0,0,0,24,3,0,0,3
1458883082,10,2,90,0,0,0,0,24,3,0,1,2
1458883083,9,3,91,0,0,0,0,24,3,0,1,3
1458883084,0,4,111,0,0,0,0,24,4,0,2,4
1458883085,9,2,91,0,0,0,0,24,3,0,1,2
1458883086,9,2,91,0,0,0,0,24,3,0,1,3
1458883087,10,3,90,0,0,0,0,24,3,0,1,4
1458883088,8,2,92,0,0,0,0,24,2,0,1,2
1458883089,9,2,91,0,0,0,0,24,3,0,1,3
1458883090,10,3,90,0,0,0,0,24,3,0,1,3
1458883091,9,2,91,0,0,0,0,24,3,0,1,2
1458883092,9,2,91,0,0,0,0,24,3,0,1,3
1458883093,10,3,90,0,0,0,0,24,3,0,1,3
1458883094,0,3,112,0,0,0,0,24,4,0,2,3
1458883095,9,2,91,0,0,0,0,24,3,0,1,2
1458883096,10,3,90,0,0,0,0,24,3,0,0,3
1458883097,9,3,91,0,0,0,0,24,2,0,1,3
1458883098,9,2,91,0,0,0,0,24,3,0,1,2
1458883099,10,3,90,0,0,0,0,24,3,0,1,3
1458883100,9,2,91,0,0,0,0,24,3,0,1,3
1458883101,9,2,91,0,0,0,0,24,3,0,1,2
1458883102,10,3,90,0,0,0,0,24,3,0,1,3
1458883103,10,2,90,0,0,0,0,24,3,0,1,2
1458883105,0,3,113,0,0,0,0,24,4,0,2,3
1458883106,10,2,90,0,0,0,0,24,3,0,1,3
1458883107,10,3,90,0,0,0,0,24,3,0,1,3
1458883108,9,2,91,0,0,0,0,24,3,0,1,2
1458883109,10,2,90,0,0,0,0,24,3,0,1,3
1458883110,10,3,90,0,0,0,0,24,3,0,1,3
1458883111,8,2,92,0,0,0,0,24,3,0,1,2
1458883112,10,3,90,0,0,0,0,24,3,0,1,3
1458883113,10,3,90,0,0,0,0,24,3,0,1,4
1458883114,9,2,91,0,0,0,0,24,2,0,1,2
1458883115,0,3,113,0,0,0,0,24,4,0,2,4
